"";"dates";"orders";"avg_price";"revenue"
"670";2018-06-29;19;88.6184210526316;1683.75
"671";2018-06-30;5;42.044;210.22
"672";2018-07-01;3;203.973333333333;611.92
"673";2018-07-02;7;50.4971428571429;353.48
"674";2018-07-03;6;135.425;812.55
"675";2018-07-04;4;101.2225;404.89
"676";2018-07-05;8;204.63125;1637.05
"677";2018-07-06;7;113.527142857143;794.69
"678";2018-07-07;6.5;152.232738095238;970.16
"679";2018-07-08;6;190.938333333333;1145.63
"680";2018-07-09;4;69.4875;277.95
"681";2018-07-10;4;406.4475;1625.79
"682";2018-07-11;6;143.483333333333;860.9
"683";2018-07-12;8;101.36;810.88
"684";2018-07-13;2;230.93;1344.9
"685";2018-07-14;2;360.5;721
"686";2018-07-15;5;170.96;854.8
"687";2018-07-16;9;100.877777777778;907.9
"688";2018-07-17;6;93.4766161616162;2774.99
"689";2018-07-18;11;86.0754545454546;946.83
"690";2018-07-19;4;369.3225;1477.29
"691";2018-07-20;4;230.178125;1816.63
"692";2018-07-21;8;91.03375;728.27
"693";2018-07-22;14;240.022857142857;3360.32
"694";2018-07-23;8;95.4375;763.5
"695";2018-07-24;6;80.2666666666667;481.6
"696";2018-07-25;5;111.633181818182;2455.93
"697";2018-07-26;4;116.625;466.5
"698";2018-07-27;7;376.457142857143;2635.2
"699";2018-07-28;2;164.9;329.8
"700";2018-07-29;6;226.81;1360.86
"701";2018-07-30;11;256.870909090909;2825.58
"702";2018-07-31;9;181.096666666667;1629.87
"703";2018-08-01;11;178.548181818182;1964.03
"704";2018-08-02;13;112.151538461538;1457.97
"705";2018-08-03;10;131.883;1318.83
"706";2018-08-04;5;180.294;901.47
"707";2018-08-05;6;231.465;1388.79
"708";2018-08-06;12;288.708333333333;3464.5
"709";2018-08-07;13;164.861538461538;2143.2
"710";2018-08-08;7;218.941428571429;1532.59
"711";2018-08-09;4;146.240714285714;2771.11
"712";2018-08-10;3;73.54;220.62
"713";2018-08-11;5;77.058;385.29
"714";2018-08-12;2;74.945;149.89
"715";2018-08-13;6;75.265;451.59
"716";2018-08-14;9;84.2369444444444;645.235
"717";2018-08-15;9;93.2088888888889;838.88
"718";2018-08-16;14;104.828571428571;1467.6
"719";2018-08-17;9;81.635;938.345
"720";2018-08-18;7;58.4414285714286;409.09
"721";2018-08-19;3;153.133333333333;459.4
"722";2018-08-20;6;178.178333333333;1069.07
"723";2018-08-21;3;68.19;204.57
"724";2018-08-22;3;56.7733333333333;170.32
"725";2018-08-23;2;69.9;139.8
"726";2018-08-24;3;51.9333333333333;155.8
"727";2018-08-25;2;53.895;107.79
"728";2018-08-26;5;86.3;431.5
"729";2018-08-27;5;86.3;431.5
"730";2018-08-28;5;86.3;431.5
"731";2018-08-29;5;86.3;431.5
