"";"dates";"orders";"avg_price";"revenue"
"597";2018-04-17;138;140.25884057971;19355.72
"598";2018-04-18;145;138.561448275862;20091.41
"599";2018-04-19;157;134.708535031847;21149.24
"600";2018-04-20;118;133.056440677966;15700.66
"601";2018-04-21;91;86.0199999999999;7827.81999999999
"602";2018-04-22;117;114.951709401709;13449.35
"603";2018-04-23;143;120.783566433566;17272.05
"604";2018-04-24;154;184.187012987013;28364.8
"605";2018-04-25;148;129.857297297297;19218.88
"606";2018-04-26;147;93.6910204081632;13772.58
"607";2018-04-27;139;157.378705035971;21875.64
"608";2018-04-28;86;111.461279069767;9585.66999999999
"609";2018-04-29;87;102.771149425287;8941.08999999999
"610";2018-04-30;117;132.883504273504;15547.37
"611";2018-05-01;138;136.696811594203;18864.16
"612";2018-05-02;142;121.827112676056;17299.45
"613";2018-05-03;166;135.362710843374;22470.21
"614";2018-05-04;142;142.027183098592;20167.86
"615";2018-05-05;104;144.174807692308;14994.18
"616";2018-05-06;128;129.6078125;16589.8
"617";2018-05-07;195;134.241025641026;26177
"618";2018-05-08;190;129.001842105263;24510.35
"619";2018-05-09;183;113.108579234973;20698.87
"620";2018-05-10;155;198.054129032258;21160.545
"621";2018-05-11;127;170.253700787402;21622.22
"622";2018-05-12;120;138.11425;16573.71
"623";2018-05-13;123;128.998943089431;15866.87
"624";2018-05-14;185;143.071783783784;26468.28
"625";2018-05-15;200;95.14795;19029.59
"626";2018-05-16;195;147.289897435898;17593.73
"627";2018-05-17;131;123.342519083969;16157.87
"628";2018-05-18;111;133.565675675676;14825.79
"629";2018-05-19;84;199.538571428571;16761.24
"630";2018-05-20;101;105.856138613861;10691.47
"631";2018-05-21;115;114.375826086956;13153.22
"632";2018-05-22;110;127.111454545454;13982.26
"633";2018-05-23;80;149.98175;11998.54
"634";2018-05-24;57;154.855087719298;8826.73999999999
"635";2018-05-25;67;162.614776119403;10895.19
"636";2018-05-26;55;132.149636363636;7268.23
"637";2018-05-27;56;93.2433928571428;5221.63
"638";2018-05-28;85;171.555176470588;14582.19
"639";2018-05-29;81;184.388148148148;14935.44
"640";2018-05-30;71;112.83323943662;8011.16
"641";2018-05-31;78;143.236064162754;17441.49
"642";2018-06-01;117;173.638888888889;20315.75
"643";2018-06-02;76;207.328815789474;15756.99
"644";2018-06-03;89;131.255056179775;11681.7
"645";2018-06-04;111;134.301711711712;14907.49
"646";2018-06-05;93;145.724086021505;13552.34
"647";2018-06-06;129;103.518992248062;13353.95
"648";2018-06-07;110;177.832454545455;19561.57
"649";2018-06-08;90;134.615555555555;12115.4
"650";2018-06-09;91;177.890659340659;16188.05
"651";2018-06-10;97;130.808350515464;12688.41
"652";2018-06-11;174;166.981436781609;15382.685
"653";2018-06-12;133;135.916992481203;18076.96
"654";2018-06-13;119;135.080084033613;16074.53
"655";2018-06-14;96;109.820104166667;10542.73
"656";2018-06-15;91;154.201648351648;14032.35
"657";2018-06-16;76;144.793815789474;11004.33
"658";2018-06-17;86;96.4691860465116;8296.34999999999
"659";2018-06-18;128;124.35484375;15917.42
"660";2018-06-19;119;141.08781512605;16789.45
"661";2018-06-20;102;112.165098039216;11440.84
"662";2018-06-21;108;100.712777777778;10876.98
"663";2018-06-22;101;131.918514851485;13323.77
"664";2018-06-23;84;105.581309523809;8868.82999999999
"665";2018-06-24;85;152.988235294118;13004
"666";2018-06-25;116;159.411896551724;18491.78
"667";2018-06-26;127;106.736456692913;13555.53
"668";2018-06-27;88;139.616590909091;12286.26
"669";2018-06-28;115;108.975304347826;12532.16
"670";2018-06-29;77;128.017272727273;9857.32999999999
"671";2018-06-30;54;116.391296296296;6285.13
"672";2018-07-01;86;148.661162790698;12784.86
"673";2018-07-02;87;115.77908045977;10072.78
"674";2018-07-03;115;116.615043478261;13410.73
"675";2018-07-04;133;140.187443609022;18644.93
"676";2018-07-05;87;128.340344827586;11165.61
"677";2018-07-06;42;192.02619047619;8065.09999999999
"678";2018-07-07;49;74.475306122449;3649.29
"679";2018-07-08;58;132.669137931034;7694.80999999999
"680";2018-07-09;62;130.357903225806;8082.19
"681";2018-07-10;61;141.081967213115;8606
"682";2018-07-11;68;191.596323529412;13028.55
"683";2018-07-12;53;181.327707219251;17946.04
"684";2018-07-13;77;171.059090909091;13171.55
"685";2018-07-14;74;134.034459459459;9918.54999999999
"686";2018-07-15;85;129.367826060005;19009.31
"687";2018-07-16;109;124.70119266055;13592.43
"688";2018-07-17;99;124.427676767677;12318.34
"689";2018-07-18;153;132.216470588235;20229.12
"690";2018-07-19;133;144.369172932331;19201.1
"691";2018-07-20;128;121.118125;15503.12
"692";2018-07-21;94;110.402340425532;10377.82
"693";2018-07-22;105;104.002571428571;10920.27
"694";2018-07-23;138;117.724710144927;16246.01
"695";2018-07-24;125;149.26032;18657.54
"696";2018-07-25;134;89.9225373134327;12049.62
"697";2018-07-26;110;124.227909090909;13665.07
"698";2018-07-27;95;125.194631578947;11893.49
"699";2018-07-28;94;140.590212765957;13215.48
"700";2018-07-29;98;130.094489795918;12749.26
"701";2018-07-30;128;100.068046875;12808.71
"702";2018-07-31;165;137.201757575758;22638.29
"703";2018-08-01;136;118.855;16164.28
"704";2018-08-02;126;130.91626984127;16495.45
"705";2018-08-03;135;157.136592592593;21213.44
"706";2018-08-04;108;151.218055555555;16331.55
"707";2018-08-05;139;130.598633093525;18153.21
"708";2018-08-06;152.5;149.688860103627;18871.955
"709";2018-08-07;166;118.016265060241;19590.7
"710";2018-08-08;159;137.948993710692;21933.89
"711";2018-08-09;138;120.982101449275;16695.53
"712";2018-08-10;109;137.510642201835;14988.66
"713";2018-08-11;100;143.3002;14330.02
"714";2018-08-12;82;182.176341463415;14938.46
"715";2018-08-13;122;120.65606557377;14720.04
"716";2018-08-14;124;147.822741935484;18330.02
"717";2018-08-15;128;186.170546875;16951.295
"718";2018-08-16;131;118.874580152672;15572.57
"719";2018-08-17;90;93.4859999999999;8413.73999999999
"720";2018-08-18;74;146.852027027027;10867.05
"721";2018-08-19;68;137.077794117647;9321.28999999999
"722";2018-08-20;88;167.399431818182;14731.15
"723";2018-08-21;85;115.985529411765;9858.76999999999
"724";2018-08-22;73;108.248219178082;7902.12
"725";2018-08-23;60;118.301666666667;7098.1
"726";2018-08-24;49;74.1569387755102;3633.69
"727";2018-08-25;25;181.0004;4525.01
"728";2018-08-26;28;119.020714285714;3332.58
"729";2018-08-27;26;42.5957692307692;1107.49
"730";2018-08-28;17;83.8735294117647;1425.85
"731";2018-08-29;6;78.415;470.49
